latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.19227,-118.40596,309.11,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,282.29,1.28,N,0
36.19139,-118.40253,301.56,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,285.08,1.28,N,0
36.19047,-118.39898,310.42,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.2,3.32,N,0
36.18386,-118.37341,301.69,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,275.42,0.87,N,0
36.18285,-118.36948,298.73,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,271.59,0.39,N,0
36.19789,-118.44906,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,290.42,8.5,N,0
36.19691,-118.44526,347.79,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.14,8.5,N,0
36.19594,-118.44149,349.27,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,292.18,31.23,N,0
36.19504,-118.43798,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,294.13,31.23,N,0
36.19415,-118.43454,356.16,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.33,27.31,N,0
36.19329,-118.43119,327.18,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.78,27.31,N,0
36.19155,-118.42447,333.7,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.04,4.24,N,0
36.19066,-118.42103,323.59,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.61,2.09,N,0
37.07235,-122.09974,303.99,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,290.19,1.45,N,0
36.19244,-118.42791,302.45,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.28,4.24,N,0
36.18979,-118.41766,310.43,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.18,2.09,N,0
36.18892,-118.41428,302.4,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.57,2.7,N,0
36.18627,-118.40401,300.8,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.9,2.76,N,0
36.18532,-118.40034,301.25,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.04,1.13,N,0
36.18426,-118.39623,306.5,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.71,1.13,N,0
36.19302,-118.45146,328.33,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.81,8.5,N,0
36.192,-118.4475,352.02,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.41,8.5,N,0
36.19097,-118.44351,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,295.13,31.23,N,0
36.19,-118.43976,355.77,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,303.03,31.23,N,0
36.18908,-118.4362,336.03,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,313.92,27.31,N,0
36.18825,-118.43297,350.27,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.18,27.31,N,0
36.18745,-118.42988,333.16,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.12,4.24,N,0
36.18658,-118.42651,332.72,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.23,4.24,N,0
36.18568,-118.42301,314.2,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.38,2.09,N,0
36.18477,-118.41951,305.6,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.52,2.09,N,0
36.20428,-118.43905,328.38,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.89,11.11,N,0
36.20336,-118.43539,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,292.94,11.11,N,0
36.20242,-118.43163,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,297.38,10.71,N,0
36.20147,-118.42784,326.62,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.65,10.71,N,0
36.19963,-118.42049,346.62,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.84,12.3,N,0
36.19883,-118.41731,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,298.97,8.64,N,0
36.19802,-118.41413,352.54,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.66,8.64,N,0
36.1937,-118.39692,342.34,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.04,2.83,N,0
36.19251,-118.39215,325.06,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.82,2.83,N,0
36.19719,-118.41082,302.16,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,285.57,1.43,N,0
36.19636,-118.40748,306.62,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,282.08,1.43,N,0
36.19551,-118.4041,300.84,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,283.67,1.67,N,0
36.18718,-118.37083,297.84,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,277.01,0.43,N,0
36.20089,-118.44736,345.53,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.16,11.24,N,0
36.19997,-118.44369,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,293.54,11.24,N,0
36.19904,-118.44,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,293.58,11.11,N,0
36.19813,-118.43637,350.59,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,295.28,11.11,N,0
36.19723,-118.43276,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,298.43,10.71,N,0
36.19635,-118.42927,345.4,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.22,10.71,N,0
36.19459,-118.42229,350.78,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.27,12.3,N,0
36.19374,-118.41891,326.84,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.45,8.64,N,0
36.18859,-118.39841,320.69,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.63,2.83,N,0
37.05326,-122.09914,301.66,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,289.84,1.06,N,0
36.19292,-118.41562,303.06,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.71,8.64,N,0
36.19124,-118.40897,304.95,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,284.78,1.43,N,0
36.1904,-118.40562,304.7,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,284.51,1.67,N,0
36.18953,-118.40214,299.84,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.46,1.67,N,0
36.18747,-118.39394,311.03,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.86,2.83,N,0
36.18468,-118.38284,297.27,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,283.29,1.16,N,0
36.18339,-118.37764,297.53,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,282.66,0.43,N,0
36.18218,-118.37282,299.53,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,275.8,0.43,N,0
36.19578,-118.4488,354.89,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.83,9.47,N,0
36.19482,-118.445,343.81,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.37,9.47,N,0
36.19389,-118.44126,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,300.53,34.4,N,0
36.193,-118.43774,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,302.18,34.4,N,0
36.19215,-118.43432,347.88,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,303.2,23.16,N,0
36.18963,-118.42433,342.39,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.51,4.25,N,0
37.04929,-122.10097,302.83,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,290.45,1.39,N,0
37.04811,-122.09549,302.7,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,290.19,1.39,N,0
36.19677,-118.45274,299.68,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.46,3.79,N,0
36.19132,-118.43107,318.8,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.27,23.16,N,0
36.1905,-118.42779,307.98,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.71,4.25,N,0
36.18875,-118.42085,318.88,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.41,2.08,N,0
36.18789,-118.41743,310.3,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.59,2.08,N,0
36.18702,-118.41398,300.99,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.61,1.39,N,0
36.18529,-118.4071,301.57,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.87,0.73,N,0
36.18438,-118.40352,301.72,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.64,0.73,N,0
36.18343,-118.39974,301.79,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.86,1.48,N,0
36.19104,-118.45175,356.43,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.99,9.47,N,0
36.19,-118.44759,344.91,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.74,9.47,N,0
36.18898,-118.4435,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,290.39,34.4,N,0
36.18799,-118.43959,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,296.41,34.4,N,0
36.1871,-118.43605,351.16,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.68,23.16,N,0
36.18628,-118.43279,320.92,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.79,23.16,N,0
36.18549,-118.42969,354.75,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,293.27,4.25,N,0
36.19206,-118.45581,301.63,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.28,3.79,N,0
36.18465,-118.42635,315.88,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.11,4.25,N,0
36.18376,-118.42281,303.57,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.73,2.08,N,0
36.18106,-118.41208,301.13,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.03,1.39,N,0
36.18016,-118.40853,302.73,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.53,0.73,N,0
36.17923,-118.40484,302.34,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.13,0.73,N,0
36.18745,-118.45927,346.31,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.14,9.16,N,0
36.18645,-118.45526,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,297.44,8.36,N,0
36.18536,-118.45094,348,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,292.43,8.36,N,0
36.18422,-118.44641,335.75,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291,2.54,N,0
36.18119,-118.43436,341.83,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.11,4.77,N,0
36.18042,-118.43131,348.3,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.81,3.08,N,0
37.03878,-122.09279,311.34,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,290.78,2.77,N,0
36.18308,-118.44189,318.71,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.31,2.54,N,0
36.18207,-118.43786,319.42,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.03,4.77,N,0
36.17963,-118.42822,310.9,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.42,3.08,N,0
36.17785,-118.42112,301.73,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.69,1.27,N,0
36.17692,-118.41745,302.88,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.03,1.94,N,0
36.17598,-118.4137,313.68,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.03,1.94,N,0
36.17502,-118.40992,302.92,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.46,1.38,N,0
36.18083,-118.4547,331.76,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.28,8.36,N,0
36.17532,-118.43283,326.07,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.93,3.08,N,0
37.03587,-122.09958,300.13,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,286.08,1.07,N,0
36.1828,-118.46254,301.21,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.95,9.16,N,0
36.17965,-118.45001,315.19,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.57,2.54,N,0
36.17832,-118.44473,302.72,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.6,2.54,N,0
36.17611,-118.43597,314.93,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.95,4.77,N,0
36.17456,-118.42981,306.54,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.95,3.08,N,0
36.17373,-118.42656,305.92,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.31,1.27,N,0
36.17281,-118.42293,305.41,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.9,1.27,N,0
36.176,-118.45727,320.91,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.66,1.97,N,0
36.177,-118.46123,319.33,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.91,1.97,N,0
36.17487,-118.45276,299.06,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.23,1.34,N,0
36.17106,-118.43767,301.82,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.81,1.82,N,0
36.17018,-118.4342,308.18,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.47,1.61,N,0
36.16941,-118.43114,305.51,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.86,1.61,N,0
36.16864,-118.42808,309.25,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.06,1.18,N,0
36.16771,-118.42442,301.78,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.87,1.18,N,0
37.04356,-122.17515,346.8,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,290.81,7.33,N,0
36.15723,-118.40469,304.11,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.51,0.52,N,0
36.15211,-118.4062,323.5,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.09,3.69,N,0
37.03852,-122.17202,311.37,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,290.08,2.86,N,0
36.16362,-118.45165,312.7,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,286.33,1.84,N,0
36.15549,-118.41956,300.05,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.22,1.99,N,0
36.15015,-118.42011,330.64,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,291.73,1.99,N,0
36.14691,-118.40734,348.59,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,290.54,3.69,N,0
37.04131,-122.20486,300.36,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,288.42,1.05,N,0
37.03637,-122.18218,305.35,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,289.55,0.98,N,0
36.15744,-118.44887,319.32,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.28,2.28,N,0
36.15361,-118.43375,304.54,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.95,1.64,N,0
36.15106,-118.42371,315.81,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.85,1.99,N,0
36.14911,-118.416,311.76,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.17,3.68,N,0
36.148,-118.41166,314.04,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.1,3.68,N,0
36.14581,-118.42466,355.18,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,292.18,5.75,N,0
36.14481,-118.42073,333.76,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.24,5.75,N,0
36.15224,-118.44997,317.05,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.97,8.92,N,0
36.14849,-118.43522,318.76,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.16,7.97,N,0
36.14761,-118.43172,304.86,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.64,2.17,N,0
36.14674,-118.42831,316.66,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,289.47,2.17,N,0
36.1461,-118.44742,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,292.79,8.92,N,0
36.14474,-118.44208,367,0.34,0.56,2020-08-24,1027,N,VIIRS,h,2,294.4,7.97,N,0
36.14336,-118.4366,334.99,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.76,7.97,N,0
37.03211,-122.20256,301.48,0.42,0.45,2020-08-24,1027,N,VIIRS,n,2,287.93,1.06,N,0
36.1424,-118.43285,310.61,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,288.17,2.17,N,0
36.14151,-118.42932,300.1,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.93,2.17,N,0
36.13978,-118.44414,350.41,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.94,5.22,N,0
36.1383,-118.43832,323.35,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.08,5.22,N,0
36.13722,-118.43406,303.39,0.34,0.56,2020-08-24,1027,N,VIIRS,n,2,287.03,1.23,N,0
36.37466,-121.52169,302.38,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,291.04,0.64,N,0
36.39583,-121.55748,300.46,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,289.99,0.65,N,0
36.37444,-121.52297,305.16,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,291.36,1.33,N,0
36.37107,-121.52838,303.91,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,290.14,1.13,N,0
36.1838,-121.65713,329.5,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,292.19,4.52,N,0
36.18276,-121.6526,336.81,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,294.05,4.52,N,0
36.18259,-121.65477,350.54,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,296.2,4.99,N,0
36.1836,-121.6593,318.26,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,291.53,3.06,N,0
36.18159,-121.65028,309.16,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,291.87,4.99,N,0
36.179,-121.65913,344.36,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,293.34,7.05,N,0
36.17805,-121.65485,319.74,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,293.13,2.19,N,0
36.17715,-121.6508,316.29,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,292,2.19,N,0
36.17455,-121.6596,352.11,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,294.22,7.05,N,0
36.17558,-121.66419,305.59,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,286,7.05,N,0
36.17365,-121.65555,302.97,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,291.69,2.19,N,0
36.17012,-121.66019,331.35,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,288.56,3.36,N,0
36.17112,-121.66466,319.34,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,287.15,3.36,N,0
36.16664,-121.66504,334.56,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,291.41,3.36,N,0
36.16566,-121.66068,304.96,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,289.49,3.36,N,0
36.16216,-121.66542,304.4,0.46,0.47,2020-08-24,1027,N,VIIRS,n,2,290.28,1.09,N,0
36.13669,-121.57212,305.24,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.77,1.03,N,0
36.13265,-121.57462,301.32,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,290.63,0.78,N,0
36.10963,-121.55404,321.1,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,292.14,3.25,N,0
36.08036,-121.54675,302.19,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,287.76,1.34,N,0
36.07941,-121.54264,316.14,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,288.37,1.34,N,0
36.0785,-121.53863,302.62,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,288.72,1.15,N,0
36.07072,-121.54494,330.54,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,292.6,3.5,N,0
36.0664,-121.54623,318.44,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.31,3.5,N,0
36.06543,-121.54198,303.35,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.13,1.36,N,0
36.06333,-121.53278,315.43,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.22,1.82,N,0
36.0622,-121.52782,315.97,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.35,1.82,N,0
36.05788,-121.52912,301.51,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,290.95,1.01,N,0
36.05697,-121.5256,301.62,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,290.51,0.82,N,0
36.04157,-121.53915,320.82,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,292.38,1.91,N,0
36.0371,-121.53977,308.85,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.28,1.91,N,0
36.03251,-121.53984,306.4,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,291.01,1.2,N,0
36.03552,-121.5738,321.5,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,289.12,2.32,N,0
36.02909,-121.54514,300.91,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,290.15,1.2,N,0
36.03107,-121.57447,311.12,0.47,0.48,2020-08-24,1027,N,VIIRS,n,2,285.95,1.7,N,0
34.61891,-117.10131,305.66,0.44,0.62,2020-08-24,1027,N,VIIRS,n,2,291.7,1.95,N,2
34.35301,-116.85228,302.44,0.46,0.64,2020-08-24,1028,N,VIIRS,n,2,292,0.53,N,2
34.335,-118.52022,315.16,0.37,0.58,2020-08-24,1028,N,VIIRS,n,2,290.52,1.01,N,2
34.33258,-118.5186,312.81,0.38,0.58,2020-08-24,1028,N,VIIRS,n,2,290.58,1.27,N,2
34.15085,-118.19382,306.01,0.39,0.6,2020-08-24,1028,N,VIIRS,n,2,290.28,0.6,N,2
34.29298,-118.80204,301.47,0.36,0.58,2020-08-24,1028,N,VIIRS,n,2,289.23,0.29,N,2
33.81924,-118.24371,302.83,0.4,0.6,2020-08-24,1028,N,VIIRS,n,2,291.64,1.83,N,2
33.77536,-118.22959,309.41,0.4,0.6,2020-08-24,1028,N,VIIRS,n,2,291.31,1.11,N,2
32.58655,-115.35318,309.4,0.61,0.71,2020-08-24,1028,N,VIIRS,n,2,296.85,2.01,N,0
32.58808,-115.35152,307.87,0.61,0.71,2020-08-24,1028,N,VIIRS,n,2,296.39,1.86,N,0
32.51042,-115.092,343.8,0.59,0.53,2020-08-24,2006,N,VIIRS,n,2,309.51,28.87,D,0
32.51516,-115.09351,353.11,0.59,0.53,2020-08-24,2006,N,VIIRS,n,2,310.34,28.87,D,0
35.55559,-115.46867,338.68,0.53,0.5,2020-08-24,2007,N,VIIRS,n,2,308.15,1.59,D,2
35.36202,-118.97939,333.55,0.41,0.61,2020-08-24,2007,N,VIIRS,l,2,306.6,2.98,D,0
36.13151,-118.45995,333.64,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,282.3,7.07,D,0
36.15276,-118.39969,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,302.92,24.19,D,0
36.15184,-118.40323,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,305.37,24.19,D,0
36.14569,-118.42706,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,307.37,44.27,D,0
36.14451,-118.43164,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,303.83,67.47,D,0
36.14338,-118.436,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,308.87,67.47,D,0
36.15092,-118.40679,351.95,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,311.15,36.06,D,0
36.14997,-118.41045,356.06,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,307.86,36.06,D,0
36.14793,-118.41838,345.5,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,306.44,16.56,D,0
36.14001,-118.44902,353.8,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,300.67,34.33,D,0
36.13792,-118.45715,336.42,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,286.58,14.22,D,0
36.13684,-118.46131,333.81,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,291.62,5.53,D,0
36.14248,-118.43951,367,0.37,0.58,2020-08-24,2007,N,VIIRS,l,2,327.76,129.54,D,0
36.14172,-118.44241,208,0.37,0.58,2020-08-24,2007,N,VIIRS,l,2,319.86,129.54,D,0
36.14095,-118.44543,367,0.37,0.58,2020-08-24,2007,N,VIIRS,l,2,326.39,34.33,D,0
36.15088,-118.42892,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,295.97,44.27,D,0
36.14632,-118.44659,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,307.78,34.33,D,0
36.15723,-118.40427,347.89,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,302.8,24.19,D,0
36.14531,-118.45049,354.94,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,305.35,34.33,D,0
36.15174,-118.44756,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,311.19,16.43,D,0
36.15712,-118.44869,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,308.02,16.43,D,0
36.1829,-118.3924,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,314.33,97.93,D,0
36.18108,-118.3995,349.35,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,308.63,42.7,D,0
36.16685,-118.45497,351.72,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,309.16,16.1,D,0
36.18206,-118.3957,208,0.37,0.58,2020-08-24,2007,N,VIIRS,l,2,321.18,42.7,D,0
36.18832,-118.39333,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,306.43,76.76,D,0
36.17733,-118.43626,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,302.47,28.19,D,0
36.17986,-118.42638,348.51,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,296.32,16.16,D,0
36.17863,-118.43116,354.97,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,299.04,28.19,D,0
36.18744,-118.39674,208,0.37,0.58,2020-08-24,2007,N,VIIRS,l,2,317.87,70.57,D,0
36.19453,-118.3911,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,301.4,76.76,D,0
36.1937,-118.39435,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,325.45,76.76,D,0
36.18493,-118.42867,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,299.58,16.16,D,0
36.18159,-118.44171,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,306.89,23.84,D,0
36.19276,-118.39804,355.16,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,309.41,70.57,D,0
36.18602,-118.42439,353.34,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,303.65,16.16,D,0
36.18365,-118.4337,353.17,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,307.66,28.19,D,0
36.18078,-118.44489,351.91,0.37,0.58,2020-08-24,2007,N,VIIRS,n,2,308.9,23.84,D,0
36.2,-118.39177,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,304.15,50.58,D,0
36.19215,-118.42258,367,0.37,0.58,2020-08-24,2007,N,VIIRS,h,2,312.54,125.2,D,0
